mu_V_ratio,J_V_ratio,sigma
4.242424242424242209e+00,3.888888888888889284e+00,2.890704293338026698e-01
4.292929292929293261e+00,3.888888888888889284e+00,2.863199992232969282e-01
4.343434343434343425e+00,3.888888888888889284e+00,2.832625876509060614e-01
4.393939393939393590e+00,3.888888888888889284e+00,2.798906209821218627e-01
4.444444444444444642e+00,3.888888888888889284e+00,2.761990089005438853e-01
4.494949494949494806e+00,3.888888888888889284e+00,2.721855652158529648e-01
4.545454545454544970e+00,3.888888888888889284e+00,2.678514216046540275e-01
4.595959595959596022e+00,3.888888888888889284e+00,2.632014136497620727e-01
4.646464646464646187e+00,3.888888888888889284e+00,2.582444143398643921e-01
4.696969696969697239e+00,3.888888888888889284e+00,2.529935870119130459e-01
4.747474747474747403e+00,3.888888888888889284e+00,2.474665283568533158e-01
4.797979797979797567e+00,3.888888888888889284e+00,2.416852733698977851e-01
4.848484848484848619e+00,3.888888888888889284e+00,2.356761386638748235e-01
4.898989898989898784e+00,3.888888888888889284e+00,2.294693886962863860e-01
4.949494949494949836e+00,3.888888888888889284e+00,2.230987209818639516e-01
5.000000000000000000e+00,3.888888888888889284e+00,2.166005804309655558e-01
0.000000000000000000e+00,3.989898989898989612e+00,2.589643819391713730e-01
5.050505050505050414e-02,3.989898989898989612e+00,2.592670167767199829e-01
1.010101010101010083e-01,3.989898989898989612e+00,2.595759582468511462e-01
1.515151515151515194e-01,3.989898989898989612e+00,2.598913752155402879e-01
2.020202020202020166e-01,3.989898989898989612e+00,2.602134412086448689e-01
2.525252525252525415e-01,3.989898989898989612e+00,2.605423344752079706e-01
3.030303030303030387e-01,3.989898989898989612e+00,2.608782380410152868e-01
3.535353535353535359e-01,3.989898989898989612e+00,2.612213397506815138e-01
4.040404040404040331e-01,3.989898989898989612e+00,2.615718322962365394e-01
4.545454545454545303e-01,3.989898989898989612e+00,2.619299132299791610e-01
5.050505050505050830e-01,3.989898989898989612e+00,2.622957849590588086e-01
5.555555555555555802e-01,3.989898989898989612e+00,2.626696547189451003e-01
6.060606060606060774e-01,3.989898989898989612e+00,2.630517345225564241e-01
6.565656565656565746e-01,3.989898989898989612e+00,2.634422410814797333e-01
7.070707070707070718e-01,3.989898989898989612e+00,2.638413956952347372e-01
7.575757575757575690e-01,3.989898989898989612e+00,2.642494241040421188e-01
8.080808080808080662e-01,3.989898989898989612e+00,2.646665563000780708e-01
8.585858585858585634e-01,3.989898989898989612e+00,2.650930262914847346e-01
9.090909090909090606e-01,3.989898989898989612e+00,2.655290718128735517e-01
9.595959595959595578e-01,3.989898989898989612e+00,2.659749339751808495e-01
1.010101010101010166e+00,3.989898989898989612e+00,2.664308568470339367e-01
1.060606060606060552e+00,3.989898989898989612e+00,2.668970869587972694e-01
1.111111111111111160e+00,3.989898989898989612e+00,2.673738727195242304e-01
1.161616161616161547e+00,3.989898989898989612e+00,2.678614637358744388e-01
1.212121212121212155e+00,3.989898989898989612e+00,2.683601100209227486e-01
1.262626262626262541e+00,3.989898989898989612e+00,2.688700610793725021e-01
1.313131313131313149e+00,3.989898989898989612e+00,2.693915648542786201e-01
1.363636363636363535e+00,3.989898989898989612e+00,2.699248665187395368e-01
1.414141414141414144e+00,3.989898989898989612e+00,2.704702070943189596e-01
1.464646464646464530e+00,3.989898989898989612e+00,2.710278218760016067e-01
1.515151515151515138e+00,3.989898989898989612e+00,2.715979386414646979e-01
1.565656565656565524e+00,3.989898989898989612e+00,2.721807756201857220e-01
1.616161616161616132e+00,3.989898989898989612e+00,2.727765391955236374e-01
1.666666666666666741e+00,3.989898989898989612e+00,2.733854213103103503e-01
1.717171717171717127e+00,3.989898989898989612e+00,2.740075965437575589e-01
1.767676767676767735e+00,3.989898989898989612e+00,2.746432188245649386e-01
1.818181818181818121e+00,3.989898989898989612e+00,2.752924177420395524e-01
1.868686868686868729e+00,3.989898989898989612e+00,2.759552944138438102e-01
1.919191919191919116e+00,3.989898989898989612e+00,2.766319168656638516e-01
1.969696969696969724e+00,3.989898989898989612e+00,2.773223148747432365e-01
2.020202020202020332e+00,3.989898989898989612e+00,2.780264742257761434e-01
2.070707070707070496e+00,3.989898989898989612e+00,2.787443303243484771e-01
2.121212121212121104e+00,3.989898989898989612e+00,2.794757611098621641e-01
2.171717171717171713e+00,3.989898989898989612e+00,2.802205792068804824e-01
2.222222222222222321e+00,3.989898989898989612e+00,2.809785232512213016e-01
2.272727272727272485e+00,3.989898989898989612e+00,2.817492483249318114e-01
2.323232323232323093e+00,3.989898989898989612e+00,2.825323154329437703e-01
2.373737373737373701e+00,3.989898989898989612e+00,2.833271799535616031e-01
2.424242424242424310e+00,3.989898989898989612e+00,2.841331789956575982e-01
2.474747474747474918e+00,3.989898989898989612e+00,2.849495175974834371e-01
2.525252525252525082e+00,3.989898989898989612e+00,2.857752537058725339e-01
2.575757575757575690e+00,3.989898989898989612e+00,2.866092818806074694e-01
2.626262626262626299e+00,3.989898989898989612e+00,2.874503156772819090e-01
2.676767676767676907e+00,3.989898989898989612e+00,2.882968686734835306e-01
2.727272727272727071e+00,3.989898989898989612e+00,2.891472341181851591e-01
2.777777777777777679e+00,3.989898989898989612e+00,2.899994632030277741e-01
2.828282828282828287e+00,3.989898989898989612e+00,2.908513419776377340e-01
2.878787878787878896e+00,3.989898989898989612e+00,2.917003669592422299e-01
2.929292929292929060e+00,3.989898989898989612e+00,2.925437195204281249e-01
2.979797979797979668e+00,3.989898989898989612e+00,2.933782391781837307e-01
3.030303030303030276e+00,3.989898989898989612e+00,2.942003959525383294e-01
3.080808080808080884e+00,3.989898989898989612e+00,2.950062620147008152e-01
3.131313131313131048e+00,3.989898989898989612e+00,2.957914829022090797e-01
3.181818181818181657e+00,3.989898989898989612e+00,2.965512486425889715e-01
3.232323232323232265e+00,3.989898989898989612e+00,2.972802651967391130e-01
3.282828282828282873e+00,3.989898989898989612e+00,2.979727267086160203e-01
3.333333333333333481e+00,3.989898989898989612e+00,2.986222891279642910e-01
3.383838383838383645e+00,3.989898989898989612e+00,2.992220458574104125e-01
3.434343434343434254e+00,3.989898989898989612e+00,2.997645061633283370e-01
3.484848484848484862e+00,3.989898989898989612e+00,3.002415771810543199e-01
3.535353535353535470e+00,3.989898989898989612e+00,3.006445504386774936e-01
3.585858585858585634e+00,3.989898989898989612e+00,3.009640939197131271e-01
3.636363636363636243e+00,3.989898989898989612e+00,3.011902507835306220e-01
3.686868686868686851e+00,3.989898989898989612e+00,3.013124459641070563e-01
3.737373737373737459e+00,3.989898989898989612e+00,3.013195019734827285e-01
3.787878787878787623e+00,3.989898989898989612e+00,3.011996653469692364e-01
3.838383838383838231e+00,3.989898989898989612e+00,3.009406452838624957e-01
3.888888888888888840e+00,3.989898989898989612e+00,3.005296661593819807e-01
3.939393939393939448e+00,3.989898989898989612e+00,2.999535357088101706e-01
3.989898989898989612e+00,3.989898989898989612e+00,2.991987308073845719e-01
4.040404040404040664e+00,3.989898989898989612e+00,2.982515028781689281e-01
4.090909090909090828e+00,3.989898989898989612e+00,2.970980050367627023e-01
4.141414141414140992e+00,3.989898989898989612e+00,2.957244430978848704e-01
4.191919191919192045e+00,3.989898989898989612e+00,2.941172524850533265e-01
4.242424242424242209e+00,3.989898989898989612e+00,2.922633028481737005e-01
4.292929292929293261e+00,3.989898989898989612e+00,2.901501317385766221e-01
4.343434343434343425e+00,3.989898989898989612e+00,2.877662079409106233e-01
4.393939393939393590e+00,3.989898989898989612e+00,2.851012239332911258e-01
4.444444444444444642e+00,3.989898989898989612e+00,2.821464153644109296e-01
4.494949494949494806e+00,3.989898989898989612e+00,2.788949033399945598e-01
4.545454545454544970e+00,3.989898989898989612e+00,2.753420526834232662e-01
4.595959595959596022e+00,3.989898989898989612e+00,2.714858362233475986e-01
4.646464646464646187e+00,3.989898989898989612e+00,2.673271917039758971e-01
4.696969696969697239e+00,3.989898989898989612e+00,2.628703543665848463e-01
4.747474747474747403e+00,3.989898989898989612e+00,2.581231449964980218e-01
4.797979797979797567e+00,3.989898989898989612e+00,2.530971907726444758e-01
4.848484848484848619e+00,3.989898989898989612e+00,2.478080551817982702e-01
4.898989898989898784e+00,3.989898989898989612e+00,2.422752541610899979e-01
4.949494949494949836e+00,3.989898989898989612e+00,2.365221390012182401e-01
5.000000000000000000e+00,3.989898989898989612e+00,2.305756326367281450e-01
0.000000000000000000e+00,4.090909090909089940e+00,2.580828733707579148e-01
5.050505050505050414e-02,4.090909090909089940e+00,2.583761913750571848e-01
1.010101010101010083e-01,4.090909090909089940e+00,2.586754687406098707e-01
1.515151515151515194e-01,4.090909090909089940e+00,2.589808610458881888e-01
2.020202020202020166e-01,4.090909090909089940e+00,2.592925280565917534e-01
2.525252525252525415e-01,4.090909090909089940e+00,2.596106337813040565e-01
3.030303030303030387e-01,4.090909090909089940e+00,2.599353465188706247e-01
3.535353535353535359e-01,4.090909090909089940e+00,2.602668388960242551e-01
4.040404040404040331e-01,4.090909090909089940e+00,2.606052878936148121e-01
4.545454545454545303e-01,4.090909090909089940e+00,2.609508748595681937e-01
5.050505050505050830e-01,4.090909090909089940e+00,2.613037855064963555e-01
5.555555555555555802e-01,4.090909090909089940e+00,2.616642098916065473e-01
6.060606060606060774e-01,4.090909090909089940e+00,2.620323423762828674e-01
6.565656565656565746e-01,4.090909090909089940e+00,2.624083815623962090e-01
7.070707070707070718e-01,4.090909090909089940e+00,2.627925302020391318e-01
7.575757575757575690e-01,4.090909090909089940e+00,2.631849950770200897e-01
8.080808080808080662e-01,4.090909090909089940e+00,2.635859868439764386e-01
8.585858585858585634e-01,4.090909090909089940e+00,2.639957198405206706e-01
9.090909090909090606e-01,4.090909090909089940e+00,2.644144118473091276e-01
9.595959595959595578e-01,4.090909090909089940e+00,2.648422838002910118e-01
1.010101010101010166e+00,4.090909090909089940e+00,2.652795594467973195e-01
1.060606060606060552e+00,4.090909090909089940e+00,2.657264649383902499e-01
1.111111111111111160e+00,4.090909090909089940e+00,2.661832283525993326e-01
1.161616161616161547e+00,4.090909090909089940e+00,2.666500791348128674e-01
1.212121212121212155e+00,4.090909090909089940e+00,2.671272474506314332e-01
1.262626262626262541e+00,4.090909090909089940e+00,2.676149634379423881e-01
1.313131313131313149e+00,4.090909090909089940e+00,2.681134563468148269e-01
1.363636363636363535e+00,4.090909090909089940e+00,2.686229535540788360e-01
1.414141414141414144e+00,4.090909090909089940e+00,2.691436794380412389e-01
1.464646464646464530e+00,4.090909090909089940e+00,2.696758540973460128e-01
1.515151515151515138e+00,4.090909090909089940e+00,2.702196918963032934e-01
1.565656565656565524e+00,4.090909090909089940e+00,2.707753998173202392e-01
1.616161616161616132e+00,4.090909090909089940e+00,2.713431755990989291e-01
1.666666666666666741e+00,4.090909090909089940e+00,2.719232056372983264e-01
1.717171717171717127e+00,4.090909090909089940e+00,2.725156626221281186e-01
1.767676767676767735e+00,4.090909090909089940e+00,2.731207028850412555e-01
1.818181818181818121e+00,4.090909090909089940e+00,2.737384634242522319e-01
1.868686868686868729e+00,4.090909090909089940e+00,2.743690585761846545e-01
1.919191919191919116e+00,4.090909090909089940e+00,2.750125762973282817e-01
1.969696969696969724e+00,4.090909090909089940e+00,2.756690740181305666e-01
2.020202020202020332e+00,4.090909090909089940e+00,2.763385740277994329e-01
2.070707070707070496e+00,4.090909090909089940e+00,2.770210583459725151e-01
2.121212121212121104e+00,4.090909090909089940e+00,2.777164630344208796e-01
2.171717171717171713e+00,4.090909090909089940e+00,2.784246718992710590e-01
2.222222222222222321e+00,4.090909090909089940e+00,2.791455095316381363e-01
2.272727272727272485e+00,4.090909090909089940e+00,2.798787336323619868e-01
2.323232323232323093e+00,4.090909090909089940e+00,2.806240265646861576e-01
2.373737373737373701e+00,4.090909090909089940e+00,2.813809860773928140e-01
2.424242424242424310e+00,4.090909090909089940e+00,2.821491151403819897e-01
2.474747474747474918e+00,4.090909090909089940e+00,2.829278108349715937e-01
2.525252525252525082e+00,4.090909090909089940e+00,2.837163522427141316e-01
2.575757575757575690e+00,4.090909090909089940e+00,2.845138872794109042e-01
2.626262626262626299e+00,4.090909090909089940e+00,2.853194184255829491e-01
2.676767676767676907e+00,4.090909090909089940e+00,2.861317873112866894e-01
2.727272727272727071e+00,4.090909090909089940e+00,2.869496581221284703e-01
2.777777777777777679e+00,4.090909090909089940e+00,2.877714998050759920e-01
2.828282828282828287e+00,4.090909090909089940e+00,2.885955670675366402e-01
2.878787878787878896e+00,4.090909090909089940e+00,2.894198801815882072e-01
2.929292929292929060e+00,4.090909090909089940e+00,2.902422036276215978e-01
2.979797979797979668e+00,4.090909090909089940e+00,2.910600236383549255e-01
3.030303030303030276e+00,4.090909090909089940e+00,2.918705247355680155e-01
3.080808080808080884e+00,4.090909090909089940e+00,2.926705653882498148e-01
3.131313131313131048e+00,4.090909090909089940e+00,2.934566529624182407e-01
3.181818181818181657e+00,4.090909090909089940e+00,2.942249181797805813e-01
3.232323232323232265e+00,4.090909090909089940e+00,2.949710893545643975e-01
3.282828282828282873e+00,4.090909090909089940e+00,2.956904667353730809e-01
3.333333333333333481e+00,4.090909090909089940e+00,2.963778973412774520e-01
3.383838383838383645e+00,4.090909090909089940e+00,2.970277507483889412e-01
3.434343434343434254e+00,4.090909090909089940e+00,2.976338963543216920e-01
3.484848484848484862e+00,4.090909090909089940e+00,2.981896827225495317e-01
3.535353535353535470e+00,4.090909090909089940e+00,2.986879196863146957e-01
3.585858585858585634e+00,4.090909090909089940e+00,2.991208639717346518e-01
3.636363636363636243e+00,4.090909090909089940e+00,2.994802091816332612e-01
3.686868686868686851e+00,4.090909090909089940e+00,2.997570810652483986e-01
3.737373737373737459e+00,4.090909090909089940e+00,2.999420390841179840e-01
3.787878787878787623e+00,4.090909090909089940e+00,3.000250853713928856e-01
3.838383838383838231e+00,4.090909090909089940e+00,2.999956822708659820e-01
3.888888888888888840e+00,4.090909090909089940e+00,2.998427797332890998e-01
3.939393939393939448e+00,4.090909090909089940e+00,2.995548539409370603e-01
3.989898989898989612e+00,4.090909090909089940e+00,2.991199586255992582e-01
4.040404040404040664e+00,4.090909090909089940e+00,2.985257906370462067e-01
4.090909090909090828e+00,4.090909090909089940e+00,2.977597714023635378e-01
4.141414141414140992e+00,4.090909090909089940e+00,2.968091459812439714e-01
4.191919191919192045e+00,4.090909090909089940e+00,2.956611014514486935e-01
4.242424242424242209e+00,4.090909090909089940e+00,2.943029063291645597e-01
4.292929292929293261e+00,4.090909090909089940e+00,2.927220726078642032e-01
4.343434343434343425e+00,4.090909090909089940e+00,2.909065417449547275e-01
4.393939393939393590e+00,4.090909090909089940e+00,2.888448954865868168e-01
4.444444444444444642e+00,4.090909090909089940e+00,2.865265917399025253e-01
4.494949494949494806e+00,4.090909090909089940e+00,2.839422247179796965e-01
4.545454545454544970e+00,4.090909090909089940e+00,2.810838072410914434e-01
4.595959595959596022e+00,4.090909090909089940e+00,2.779450713407374263e-01
4.646464646464646187e+00,4.090909090909089940e+00,2.745217811743091985e-01
4.696969696969697239e+00,4.090909090909089940e+00,2.708120497626214651e-01
4.747474747474747403e+00,4.090909090909089940e+00,2.668166483240288489e-01
4.797979797979797567e+00,4.090909090909089940e+00,2.625392941952653381e-01
4.848484848484848619e+00,4.090909090909089940e+00,2.579869007933521252e-01
4.898989898989898784e+00,4.090909090909089940e+00,2.531697711616930913e-01
4.949494949494949836e+00,4.090909090909089940e+00,2.481017157938169848e-01
5.000000000000000000e+00,4.090909090909089940e+00,2.428000760814216785e-01
0.000000000000000000e+00,4.191919191919192045e+00,2.572433955474957568e-01
5.050505050505050414e-02,4.191919191919192045e+00,2.575279245374818005e-01
1.010101010101010083e-01,4.191919191919192045e+00,2.578180929891344397e-01
1.515151515151515194e-01,4.191919191919192045e+00,2.581140445359977331e-01
2.020202020202020166e-01,4.191919191919192045e+00,2.584159265840526576e-01
2.525252525252525415e-01,4.191919191919192045e+00,2.587238903608012897e-01
3.030303030303030387e-01,4.191919191919192045e+00,2.590380909572518875e-01
3.535353535353535359e-01,4.191919191919192045e+00,2.593586873616212096e-01
4.040404040404040331e-01,4.191919191919192045e+00,2.596858424833313195e-01
4.545454545454545303e-01,4.191919191919192045e+00,2.600197231657881414e-01
5.050505050505050830e-01,4.191919191919192045e+00,2.603605001861886148e-01
5.555555555555555802e-01,4.191919191919192045e+00,2.607083482404291552e-01
6.060606060606060774e-01,4.191919191919192045e+00,2.610634459109379413e-01
6.565656565656565746e-01,4.191919191919192045e+00,2.614259756150072445e-01
7.070707070707070718e-01,4.191919191919192045e+00,2.617961235309380630e-01
7.575757575757575690e-01,4.191919191919192045e+00,2.621740794989350642e-01
8.080808080808080662e-01,4.191919191919192045e+00,2.625600368934463136e-01
8.585858585858585634e-01,4.191919191919192045e+00,2.629541924631392802e-01
9.090909090909090606e-01,4.191919191919192045e+00,2.633567461343860328e-01
9.595959595959595578e-01,4.191919191919192045e+00,2.637679007735927450e-01
1.010101010101010166e+00,4.191919191919192045e+00,2.641878619032222431e-01
1.060606060606060552e+00,4.191919191919192045e+00,2.646168373657807327e-01
1.111111111111111160e+00,4.191919191919192045e+00,2.650550369294422115e-01
1.161616161616161547e+00,4.191919191919192045e+00,2.655026718282128551e-01
1.212121212121212155e+00,4.191919191919192045e+00,2.659599542288975660e-01
1.262626262626262541e+00,4.191919191919192045e+00,2.664270966161987886e-01
1.313131313131313149e+00,4.191919191919192045e+00,2.669043110864205981e-01
1.363636363636363535e+00,4.191919191919192045e+00,2.673918085392500976e-01
1.414141414141414144e+00,4.191919191919192045e+00,2.678897977559864807e-01
1.464646464646464530e+00,4.191919191919192045e+00,2.683984843514299334e-01
1.515151515151515138e+00,4.191919191919192045e+00,2.689180695853364278e-01
1.565656565656565524e+00,4.191919191919192045e+00,2.694487490179882649e-01
1.616161616161616132e+00,4.191919191919192045e+00,2.699907109928780802e-01
1.666666666666666741e+00,4.191919191919192045e+00,2.705441349279544272e-01
1.717171717171717127e+00,4.191919191919192045e+00,2.711091893950902110e-01
1.767676767676767735e+00,4.191919191919192045e+00,2.716860299656030930e-01
1.818181818181818121e+00,4.191919191919192045e+00,2.722747967977333095e-01
1.868686868686868729e+00,4.191919191919192045e+00,2.728756119398322855e-01
1.919191919191919116e+00,4.191919191919192045e+00,2.734885763209055631e-01
1.969696969696969724e+00,4.191919191919192045e+00,2.741137663978731598e-01
2.020202020202020332e+00,4.191919191919192045e+00,2.747512304265483096e-01
2.070707070707070496e+00,4.191919191919192045e+00,2.754009843209719866e-01
2.121212121212121104e+00,4.191919191919192045e+00,2.760630070633594557e-01
2.171717171717171713e+00,4.191919191919192045e+00,2.767372356245015874e-01
2.222222222222222321e+00,4.191919191919192045e+00,2.774235593522131893e-01
2.272727272727272485e+00,4.191919191919192045e+00,2.781218137832678905e-01
2.323232323232323093e+00,4.191919191919192045e+00,2.788317738323177197e-01
2.373737373737373701e+00,4.191919191919192045e+00,2.795531463097449265e-01
2.424242424242424310e+00,4.191919191919192045e+00,2.802855617191725712e-01
2.474747474747474918e+00,4.191919191919192045e+00,2.810285652848495963e-01
2.525252525252525082e+00,4.191919191919192045e+00,2.817816071591734417e-01
2.575757575757575690e+00,4.191919191919192045e+00,2.825440317617691210e-01
2.626262626262626299e+00,4.191919191919192045e+00,2.833150662036234002e-01
2.676767676767676907e+00,4.191919191919192045e+00,2.840938077533618489e-01
2.727272727272727071e+00,4.191919191919192045e+00,2.848792103078534033e-01
2.777777777777777679e+00,4.191919191919192045e+00,2.856700698363500712e-01
2.828282828282828287e+00,4.191919191919192045e+00,2.864650087766175690e-01
2.878787878787878896e+00,4.191919191919192045e+00,2.872624593732299725e-01
2.929292929292929060e+00,4.191919191919192045e+00,2.880606459628054505e-01
2.979797979797979668e+00,4.191919191919192045e+00,2.888575662287357626e-01
3.030303030303030276e+00,4.191919191919192045e+00,2.896509714692946935e-01
3.080808080808080884e+00,4.191919191919192045e+00,2.904383459481245100e-01
3.131313131313131048e+00,4.191919191919192045e+00,2.912168854253435191e-01
3.181818181818181657e+00,4.191919191919192045e+00,2.919834750011411351e-01
3.232323232323232265e+00,4.191919191919192045e+00,2.927346664417667665e-01
3.282828282828282873e+00,4.191919191919192045e+00,2.934666552004751572e-01
3.333333333333333481e+00,4.191919191919192045e+00,2.941752573932146508e-01
3.383838383838383645e+00,4.191919191919192045e+00,2.948558870404420773e-01
3.434343434343434254e+00,4.191919191919192045e+00,2.955035339422766305e-01
3.484848484848484862e+00,4.191919191919192045e+00,2.961127426138219776e-01
3.535353535353535470e+00,4.191919191919192045e+00,2.966775927705134208e-01
3.585858585858585634e+00,4.191919191919192045e+00,2.971916819193029524e-01
3.636363636363636243e+00,4.191919191919192045e+00,2.976481106796918241e-01
3.686868686868686851e+00,4.191919191919192045e+00,2.980394715287119634e-01
3.737373737373737459e+00,4.191919191919192045e+00,2.983578417354500467e-01
3.787878787878787623e+00,4.191919191919192045e+00,2.985947813230232506e-01
3.838383838383838231e+00,4.191919191919192045e+00,2.987413369692065723e-01
3.888888888888888840e+00,4.191919191919192045e+00,2.987880528306341432e-01
3.939393939393939448e+00,4.191919191919192045e+00,2.987249893498120645e-01
3.989898989898989612e+00,4.191919191919192045e+00,2.985417511784805300e-01
4.040404040404040664e+00,4.191919191919192045e+00,2.982275254246324336e-01
4.090909090909090828e+00,4.191919191919192045e+00,2.977711315014058835e-01
4.141414141414140992e+00,4.191919191919192045e+00,2.971610839211672461e-01
4.191919191919192045e+00,4.191919191919192045e+00,2.963856694307478445e-01
4.242424242424242209e+00,4.191919191919192045e+00,2.954330399149224795e-01
4.292929292929293261e+00,4.191919191919192045e+00,2.942913224902635738e-01
4.343434343434343425e+00,4.191919191919192045e+00,2.929487481507375146e-01
4.393939393939393590e+00,4.191919191919192045e+00,2.913938001833535352e-01
4.444444444444444642e+00,4.191919191919192045e+00,2.896153833134296196e-01
4.494949494949494806e+00,4.191919191919192045e+00,2.876030141252440275e-01
4.545454545454544970e+00,4.191919191919192045e+00,2.853470326910291788e-01
4.595959595959596022e+00,4.191919191919192045e+00,2.828388344852304503e-01
4.646464646464646187e+00,4.191919191919192045e+00,2.800711205231627976e-01
4.696969696969697239e+00,4.191919191919192045e+00,2.770381622194805771e-01
4.747474747474747403e+00,4.191919191919192045e+00,2.737360757140612222e-01
4.797979797979797567e+00,4.191919191919192045e+00,2.701630984013896342e-01
4.848484848484848619e+00,4.191919191919192045e+00,2.663198582170839268e-01
4.898989898989898784e+00,4.191919191919192045e+00,2.622096240377267962e-01
4.949494949494949836e+00,4.191919191919192045e+00,2.578385235608290915e-01
5.000000000000000000e+00,4.191919191919192045e+00,2.532157135370139422e-01
0.000000000000000000e+00,4.292929292929292373e+00,2.564430631364395530e-01
5.050505050505050414e-02,4.292929292929292373e+00,2.567192889651336296e-01
1.010101010101010083e-01,4.292929292929292373e+00,2.570008589700036317e-01
1.515151515151515194e-01,4.292929292929292373e+00,2.572879060185220279e-01
2.020202020202020166e-01,4.292929292929292373e+00,2.575805663854642269e-01
2.525252525252525415e-01,4.292929292929292373e+00,2.578789797962850461e-01
3.030303030303030387e-01,4.292929292929292373e+00,2.581832894644386922e-01
3.535353535353535359e-01,4.292929292929292373e+00,2.584936421215852653e-01
4.040404040404040331e-01,4.292929292929292373e+00,2.588101880395219379e-01
4.545454545454545303e-01,4.292929292929292373e+00,2.591330810425829245e-01
5.050505050505050830e-01,4.292929292929292373e+00,2.594624785090303698e-01
5.555555555555555802e-01,4.292929292929292373e+00,2.597985413598374316e-01
6.060606060606060774e-01,4.292929292929292373e+00,2.601414340330661656e-01
6.565656565656565746e-01,4.292929292929292373e+00,2.604913244418389229e-01
7.070707070707070718e-01,4.292929292929292373e+00,2.608483839136546134e-01
7.575757575757575690e-01,4.292929292929292373e+00,2.612127871085794251e-01
8.080808080808080662e-01,4.292929292929292373e+00,2.615847119135360499e-01
8.585858585858585634e-01,4.292929292929292373e+00,2.619643393096219852e-01
9.090909090909090606e-01,4.292929292929292373e+00,2.623518532090390876e-01
9.595959595959595578e-01,4.292929292929292373e+00,2.627474402578447998e-01
1.010101010101010166e+00,4.292929292929292373e+00,2.631512896003226354e-01
1.060606060606060552e+00,4.292929292929292373e+00,2.635635926003147556e-01
1.111111111111111160e+00,4.292929292929292373e+00,2.639845425143464985e-01
1.161616161616161547e+00,4.292929292929292373e+00,2.644143341108560752e-01
1.212121212121212155e+00,4.292929292929292373e+00,2.648531632291895033e-01
1.262626262626262541e+00,4.292929292929292373e+00,2.653012262714141145e-01
1.313131313131313149e+00,4.292929292929292373e+00,2.657587196192321977e-01
1.363636363636363535e+00,4.292929292929292373e+00,2.662258389675365433e-01
1.414141414141414144e+00,4.292929292929292373e+00,2.667027785652281158e-01
1.464646464646464530e+00,4.292929292929292373e+00,2.671897303530488266e-01
1.515151515151515138e+00,4.292929292929292373e+00,2.676868829870930333e-01
1.565656565656565524e+00,4.292929292929292373e+00,2.681944207356242171e-01
1.616161616161616132e+00,4.292929292929292373e+00,2.687125222355855048e-01
1.666666666666666741e+00,4.292929292929292373e+00,2.692413590939148338e-01
1.717171717171717127e+00,4.292929292929292373e+00,2.697810943174334120e-01
1.767676767676767735e+00,4.292929292929292373e+00,2.703318805535369629e-01
1.818181818181818121e+00,4.292929292929292373e+00,2.708938581224089592e-01
1.868686868686868729e+00,4.292929292929292373e+00,2.714671528197742378e-01
1.919191919191919116e+00,4.292929292929292373e+00,2.720518734674279293e-01
1.969696969696969724e+00,4.292929292929292373e+00,2.726481091870338047e-01
2.020202020202020332e+00,4.292929292929292373e+00,2.732559263706083597e-01
2.070707070707070496e+00,4.292929292929292373e+00,2.738753653193058413e-01
2.121212121212121104e+00,4.292929292929292373e+00,2.745064365199847978e-01
2.171717171717171713e+00,4.292929292929292373e+00,2.751491165270489869e-01
2.222222222222222321e+00,4.292929292929292373e+00,2.758033434150988228e-01
2.272727272727272485e+00,4.292929292929292373e+00,2.764690117659054369e-01
2.323232323232323093e+00,4.292929292929292373e+00,2.771459671514843737e-01
2.373737373737373701e+00,4.292929292929292373e+00,2.778340000733373061e-01
2.424242424242424310e+00,4.292929292929292373e+00,2.785328393166099370e-01
2.474747474747474918e+00,4.292929292929292373e+00,2.792421446768176829e-01
2.525252525252525082e+00,4.292929292929292373e+00,2.799614990162829220e-01
2.575757575757575690e+00,4.292929292929292373e+00,2.806903996073633056e-01
2.626262626262626299e+00,4.292929292929292373e+00,2.814282487203740302e-01
2.676767676767676907e+00,4.292929292929292373e+00,2.821743434156338548e-01
2.727272727272727071e+00,4.292929292929292373e+00,2.829278645018829530e-01
2.777777777777777679e+00,4.292929292929292373e+00,2.836878646272202875e-01
2.828282828282828287e+00,4.292929292929292373e+00,2.844532554743073316e-01
2.878787878787878896e+00,4.292929292929292373e+00,2.852227940387774274e-01
2.929292929292929060e+00,4.292929292929292373e+00,2.859950679791814498e-01
2.979797979797979668e+00,4.292929292929292373e+00,2.867684800383039079e-01
3.030303030303030276e+00,4.292929292929292373e+00,2.875412315499792926e-01
3.080808080808080884e+00,4.292929292929292373e+00,2.883113050624755425e-01
3.131313131313131048e+00,4.292929292929292373e+00,2.890764461297938293e-01
3.181818181818181657e+00,4.292929292929292373e+00,2.898341443457488342e-01
3.232323232323232265e+00,4.292929292929292373e+00,2.905816137228776075e-01
3.282828282828282873e+00,4.292929292929292373e+00,2.913157725491882233e-01
3.333333333333333481e+00,4.292929292929292373e+00,2.920332228905789251e-01
3.383838383838383645e+00,4.292929292929292373e+00,2.927302299454797030e-01
3.434343434343434254e+00,4.292929292929292373e+00,2.934027015009884054e-01
3.484848484848484862e+00,4.292929292929292373e+00,2.940461677860014000e-01
3.535353535353535470e+00,4.292929292929292373e+00,2.946557620668477928e-01
3.585858585858585634e+00,4.292929292929292373e+00,2.952262023838670979e-01
